115.25000  	2.23767  	46.57076  	19.98259  
115.50000  	2.24237  	46.53728  	19.77728  
115.75000  	2.24447  	46.52179  	20.07202  
116.00000  	2.24173  	46.51353  	20.15006  
116.25000  	2.24443  	46.50881  	19.81977  
116.50000  	2.23468  	46.50942  	19.84741  
116.75000  	2.22694  	46.50647  	19.94490  
117.00000  	2.22205  	46.50109  	20.09666  
117.25000  	2.21554  	46.49732  	19.91901  
117.50000  	2.21149  	46.49729  	19.77579  
117.75000  	2.20615  	46.49103  	19.96685  
118.00000  	2.20209  	46.48087  	19.73085  
118.25000  	2.19840  	46.47184  	20.13434  
118.50000  	2.19790  	46.48508  	19.92597  
118.75000  	2.20011  	46.48676  	20.01312  
119.00000  	2.20418  	46.48445  	20.29573  
119.25000  	2.19879  	46.46407  	20.29246  
119.50000  	2.20351  	46.44636  	20.58113  
119.75000  	2.20896  	46.43085  	20.64195  
120.00000  	2.20779  	46.40683  	20.57305  
120.25000  	2.20649  	46.38775  	20.67941  
120.50000  	2.21273  	46.36198  	20.21323  
120.75000  	2.21551  	46.33883  	20.22255  
121.00000  	2.22039  	46.31132  	20.12086  
121.25000  	2.23107  	46.27789  	20.42431  
121.50000  	2.24504  	46.23072  	20.25504  
121.75000  	2.25934  	46.18805  	20.56653  
122.00000  	2.27931  	46.13806  	20.42745  
122.25000  	2.30007  	46.07956  	20.48020  
122.50000  	2.31997  	46.01356  	20.35779  
122.75000  	2.34069  	45.96662  	20.24466  
123.00000  	2.35646  	45.92327  	20.27850  
123.25000  	2.38056  	45.87699  	20.28055  
123.50000  	2.40042  	45.82918  	20.23312  
123.75000  	2.42571  	45.78565  	20.36550  
124.00000  	2.45273  	45.73469  	20.38135  
124.25000  	2.46869  	45.68635  	20.23777  
124.50000  	2.47664  	45.64992  	20.48820  
124.75000  	2.47517  	45.60526  	20.43411  
125.00000  	2.45628  	45.56339  	20.27190  
125.25000  	2.42751  	45.51497  	20.37356  
125.50000  	2.38678  	45.47515  	20.58497  
125.75000  	2.34116  	45.43625  	20.61967  
126.00000  	2.29811  	45.39706  	20.52309  
126.25000  	2.24965  	45.35913  	20.57145  
126.50000  	2.21452  	45.32039  	20.52591  
126.75000  	2.19345  	45.27135  	20.67132  
127.00000  	2.17807  	45.22448  	20.37313  
127.25000  	2.18101  	45.18082  	20.56918  
127.50000  	2.19214  	45.14327  	20.61022  
127.75000  	2.21928  	45.10175  	20.55975  
128.00000  	2.25794  	45.05142  	20.44166  
128.25000  	2.30266  	45.00197  	20.41465  
128.50000  	2.34492  	44.96131  	20.61297  
128.75000  	2.38872  	44.91607  	20.58623  
129.00000  	2.40878  	44.87286  	20.39223  
129.25000  	2.41541  	44.81516  	20.47398  
129.50000  	2.40187  	44.75885  	20.82198  
129.75000  	2.37532  	44.69185  	20.67773  
130.00000  	2.33793  	44.60480  	20.84148  
130.25000  	2.28639  	44.50112  	20.60710  
130.50000  	2.24105  	44.39634  	20.69069  
130.75000  	2.19922  	44.30599  	20.81078  
131.00000  	2.16580  	44.21373  	20.92279  
131.25000  	2.13555  	44.13047  	20.78909  
131.50000  	2.11544  	44.05470  	20.73098  
131.75000  	2.09680  	43.98833  	20.61672  
132.00000  	2.08821  	43.92334  	20.48252  
132.25000  	2.08294  	43.87106  	20.72436  
132.50000  	2.08078  	43.81136  	20.52439  
132.75000  	2.07833  	43.75229  	20.78983  
133.00000  	2.07299  	43.69780  	20.42001  
133.25000  	2.07174  	43.65467  	20.75097  
133.50000  	2.06468  	43.60884  	20.77873  
133.75000  	2.06611  	43.57146  	20.64276  
134.00000  	2.04605  	43.52622  	20.65204  
134.25000  	2.03805  	43.47621  	20.63491  
134.50000  	2.03260  	43.42966  	20.62661  
134.75000  	2.02699  	43.37989  	20.57580  
135.00000  	2.02100  	43.33642  	20.69447  
135.25000  	2.01374  	43.28880  	20.51015  
135.50000  	2.00862  	43.24099  	20.59424  
135.75000  	2.00537  	43.18943  	20.43158  
136.00000  	2.00369  	43.14509  	20.73796  
136.25000  	2.00145  	43.09976  	20.63785  
136.50000  	1.99937  	43.05146  	20.65076  
